GENERIC,MIGRATE,Atomically transfer a key from a Redis instance to another one.,https://redis.io/commands/migrate/,"This command actually executes a DUMP+DEL in the source instance, and a RESTORE in the target instance. See the pages of these commands for time complexity. Also an O(N) data transfer between the two instances is performed.",2.6.0,"[@keyspace, @write, @slow, @dangerous]","MIGRATE host port <key | """"> destination-db timeout [COPY] [REPLACE]
  [[AUTH password] | [AUTH2 username password]] [KEYS key [key ...]]",null
GEO,GEOPOS,Returns longitude and latitude of members of a geospatial index,https://redis.io/commands/geopos/,O(N) where N is the number of members requested.,3.2.0,"[@read, @geo, @slow]",GEOPOS key member [member ...],"[""GEOADD Sicily 13.361389 38.115556 \""Palermo\"" 15.087269 37.502669 \""Catania\"""",""GEOPOS Sicily Palermo Catania NonExisting""]"
GEO,GEOSEARCH,Query a sorted set representing a geospatial index to fetch members inside an area of a box or a circle.,https://redis.io/commands/geosearch/,O(N+log(M)) where N is the number of elements in the grid-aligned bounding box area around the shape provided as the filter and M is the number of items inside the shape,6.2.0,"[@read, @geo, @slow]","GEOSEARCH key <FROMMEMBER member | FROMLONLAT longitude latitude>
  <BYRADIUS radius <M | KM | FT | MI> | BYBOX width height <M | KM |
  FT | MI>> [ASC | DESC] [COUNT count [ANY]] [WITHCOORD] [WITHDIST]
  [WITHHASH]","[""GEOADD Sicily 13.361389 38.115556 \""Palermo\"" 15.087269 37.502669 \""Catania\"""",""GEOADD Sicily 12.758489 38.788135 \""edge1\""   17.241510 38.788135 \""edge2\"" "",""GEOSEARCH Sicily FROMLONLAT 15 37 BYRADIUS 200 km ASC"",""GEOSEARCH Sicily FROMLONLAT 15 37 BYBOX 400 400 km ASC WITHCOORD WITHDIST""]"
GEO,GEOSEARCHSTORE,"Query a sorted set representing a geospatial index to fetch members inside an area of a box or a circle, and store the result in another key.",https://redis.io/commands/geosearchstore/,O(N+log(M)) where N is the number of elements in the grid-aligned bounding box area around the shape provided as the filter and M is the number of items inside the shape,6.2.0,"[@write, @geo, @slow]","GEOSEARCHSTORE destination source <FROMMEMBER member |
  FROMLONLAT longitude latitude> <BYRADIUS radius <M | KM | FT | MI>
  | BYBOX width height <M | KM | FT | MI>> [ASC | DESC] [COUNT count
  [ANY]] [STOREDIST]","[""GEOADD Sicily 13.361389 38.115556 \""Palermo\"" 15.087269 37.502669 \""Catania\"""",""GEOADD Sicily 12.758489 38.788135 \""edge1\""   17.241510 38.788135 \""edge2\"" "",""GEOSEARCHSTORE key1 Sicily FROMLONLAT 15 37 BYBOX 400 400 km ASC COUNT 3"",""GEOSEARCH key1 FROMLONLAT 15 37 BYBOX 400 400 km ASC WITHCOORD WITHDIST WITHHASH"",""GEOSEARCHSTORE key2 Sicily FROMLONLAT 15 37 BYBOX 400 400 km ASC COUNT 3 STOREDIST"",""ZRANGE key2 0 -1 WITHSCORES""]"
GEO,GEORADIUS,Query a sorted set representing a geospatial index to fetch members matching a given maximum distance from a point,https://redis.io/commands/georadius/,O(N+log(M)) where N is the number of elements inside the bounding box of the circular area delimited by center and radius and M is the number of items inside the index.,3.2.0,"[@write, @geo, @slow]","GEORADIUS key longitude latitude radius <M | KM | FT | MI>
  [WITHCOORD] [WITHDIST] [WITHHASH] [COUNT count [ANY]] [ASC | DESC]
  [STORE key] [STOREDIST key]","[""GEOADD Sicily 13.361389 38.115556 \""Palermo\"" 15.087269 37.502669 \""Catania\"""",""GEORADIUS Sicily 15 37 200 km WITHDIST"",""GEORADIUS Sicily 15 37 200 km WITHCOORD"",""GEORADIUS Sicily 15 37 200 km WITHDIST WITHCOORD""]"
GEO,GEORADIUSBYMEMBER,Query a sorted set representing a geospatial index to fetch members matching a given maximum distance from a member,https://redis.io/commands/georadiusbymember/,O(N+log(M)) where N is the number of elements inside the bounding box of the circular area delimited by center and radius and M is the number of items inside the index.,3.2.0,"[@write, @geo, @slow]","GEORADIUSBYMEMBER key member radius <M | KM | FT | MI> [WITHCOORD]
  [WITHDIST] [WITHHASH] [COUNT count [ANY]] [ASC | DESC] [STORE key]
  [STOREDIST key]","[""GEOADD Sicily 13.583333 37.316667 \""Agrigento\"""",""GEOADD Sicily 13.361389 38.115556 \""Palermo\"" 15.087269 37.502669 \""Catania\"""",""GEORADIUSBYMEMBER Sicily Agrigento 100 km""]"
GEO,GEORADIUSBYMEMBER_RO,A read-only variant for GEORADIUSBYMEMBER,https://redis.io/commands/georadiusbymember_ro/,O(N+log(M)) where N is the number of elements inside the bounding box of the circular area delimited by center and radius and M is the number of items inside the index.,3.2.10,"[@read, @geo, @slow]","GEORADIUSBYMEMBER_RO key member radius <M | KM | FT | MI>
  [WITHCOORD] [WITHDIST] [WITHHASH] [COUNT count [ANY]] [ASC | DESC]",null
GEO,GEORADIUS_RO,A read-only variant for GEORADIUS,https://redis.io/commands/georadius_ro/,O(N+log(M)) where N is the number of elements inside the bounding box of the circular area delimited by center and radius and M is the number of items inside the index.,3.2.10,"[@read, @geo, @slow]","GEORADIUS_RO key longitude latitude radius <M | KM | FT | MI>
  [WITHCOORD] [WITHDIST] [WITHHASH] [COUNT count [ANY]] [ASC | DESC]",null
GEO,GEODIST,Returns the distance between two members of a geospatial index,https://redis.io/commands/geodist/,O(log(N)),3.2.0,"[@read, @geo, @slow]",GEODIST key member1 member2 [M | KM | FT | MI],"[""GEOADD Sicily 13.361389 38.115556 \""Palermo\"" 15.087269 37.502669 \""Catania\"""",""GEODIST Sicily Palermo Catania"",""GEODIST Sicily Palermo Catania km"",""GEODIST Sicily Palermo Catania mi"",""GEODIST Sicily Foo Bar""]"
GEO,GEOADD,Add one or more geospatial items in the geospatial index represented using a sorted set,https://redis.io/commands/geoadd/,"O(log(N)) for each item added, where N is the number of elements in the sorted set.",3.2.0,"[@write, @geo, @slow]","GEOADD key [NX | XX] [CH] longitude latitude member [longitude
  latitude member ...]","[""GEOADD Sicily 13.361389 38.115556 \""Palermo\"" 15.087269 37.502669 \""Catania\"""",""GEODIST Sicily Palermo Catania"",""GEORADIUS Sicily 15 37 100 km"",""GEORADIUS Sicily 15 37 200 km""]"
GEO,GEOHASH,Returns members of a geospatial index as standard geohash strings,https://redis.io/commands/geohash/,"O(log(N)) for each member requested, where N is the number of elements in the sorted set.",3.2.0,"[@read, @geo, @slow]",GEOHASH key member [member ...],"[""GEOADD Sicily 13.361389 38.115556 \""Palermo\"" 15.087269 37.502669 \""Catania\"""",""GEOHASH Sicily Palermo Catania""]"
GRAPH,GRAPH.DELETE,Completely removes the graph and all of its entities,https://redis.io/commands/graph.delete/,,Redis Stack /            Graph 1.0.0,null,GRAPH.DELETE graph,null
GRAPH,GRAPH.QUERY,Executes the given query against a specified graph,https://redis.io/commands/graph.query/,,Redis Stack /            Graph 1.0.0,null,GRAPH.QUERY graph query [TIMEOUT timeout],null
GRAPH,GRAPH.EXPLAIN,Returns a query execution plan without running the query,https://redis.io/commands/graph.explain/,,Redis Stack /            Graph 2.0.0,null,GRAPH.EXPLAIN graph query,null
GRAPH,GRAPH.PROFILE,Executes a query and returns an execution plan augmented with metrics for each operation's execution,https://redis.io/commands/graph.profile/,,Redis Stack /            Graph 2.0.0,null,GRAPH.PROFILE graph query [TIMEOUT timeout],null
GRAPH,GRAPH.SLOWLOG,Returns a list containing up to 10 of the slowest queries issued against the given graph,https://redis.io/commands/graph.slowlog/,,Redis Stack /            Graph 2.0.12,null,GRAPH.SLOWLOG graph,null
GRAPH,GRAPH.CONFIG GET,Retrieves a RedisGraph configuration,https://redis.io/commands/graph.config-get/,,Redis Stack /            Graph 2.2.11,null,GRAPH.CONFIG GET name,null
GRAPH,GRAPH.CONFIG SET,Updates a RedisGraph configuration,https://redis.io/commands/graph.config-set/,,Redis Stack /            Graph 2.2.11,null,GRAPH.CONFIG SET name value,null
GRAPH,GRAPH.RO_QUERY,Executes a given read only query against a specified graph,https://redis.io/commands/graph.ro_query/,,Redis Stack /            Graph 2.2.8,null,GRAPH.RO_QUERY graph query [TIMEOUT timeout],null
GRAPH,GRAPH.LIST,Lists all graph keys in the keyspace,https://redis.io/commands/graph.list/,,Redis Stack /            Graph 2.4.3,null,GRAPH.LIST,null
HASH,HEXISTS,Determine if a hash field exists,https://redis.io/commands/hexists/,O(1),2.0.0,"[@read, @hash, @fast]",HEXISTS key field,"[""HSET myhash field1 \""foo\"""",""HEXISTS myhash field1"",""HEXISTS myhash field2""]"
HASH,HGET,Get the value of a hash field,https://redis.io/commands/hget/,O(1),2.0.0,"[@read, @hash, @fast]",HGET key field,"[""HSET myhash field1 \""foo\"""",""HGET myhash field1"",""HGET myhash field2""]"
HASH,HINCRBY,Increment the integer value of a hash field by the given number,https://redis.io/commands/hincrby/,O(1),2.0.0,"[@write, @hash, @fast]",HINCRBY key field increment,"[""HSET myhash field 5"",""HINCRBY myhash field 1"",""HINCRBY myhash field -1"",""HINCRBY myhash field -10""]"
HASH,HLEN,Get the number of fields in a hash,https://redis.io/commands/hlen/,O(1),2.0.0,"[@read, @hash, @fast]",HLEN key,"[""HSET myhash field1 \""Hello\"""",""HSET myhash field2 \""World\"""",""HLEN myhash""]"
HASH,HSETNX,"Set the value of a hash field, only if the field does not exist",https://redis.io/commands/hsetnx/,O(1),2.0.0,"[@write, @hash, @fast]",HSETNX key field value,"[""HSETNX myhash field \""Hello\"""",""HSETNX myhash field \""World\"""",""HGET myhash field""]"
HASH,HINCRBYFLOAT,Increment the float value of a hash field by the given amount,https://redis.io/commands/hincrbyfloat/,O(1),2.6.0,"[@write, @hash, @fast]",HINCRBYFLOAT key field increment,"[""HSET mykey field 10.50"",""HINCRBYFLOAT mykey field 0.1"",""HINCRBYFLOAT mykey field -5"",""HSET mykey field 5.0e3"",""HINCRBYFLOAT mykey field 2.0e2""]"
HASH,HSTRLEN,Get the length of the value of a hash field,https://redis.io/commands/hstrlen/,O(1),3.2.0,"[@read, @hash, @fast]",HSTRLEN key field,"[""HMSET myhash f1 HelloWorld f2 99 f3 -256"",""HSTRLEN myhash f1"",""HSTRLEN myhash f2"",""HSTRLEN myhash f3""]"
HASH,HSET,Set the string value of a hash field,https://redis.io/commands/hset/,"O(1) for each field/value pair added, so O(N) to add N field/value pairs when the command is called with multiple field/value pairs.",2.0.0,"[@write, @hash, @fast]",HSET key field value [field value ...],"[""HSET myhash field1 \""Hello\"""",""HGET myhash field1""]"
HASH,HSCAN,Incrementally iterate hash fields and associated values,https://redis.io/commands/hscan/,"O(1) for every call. O(N) for a complete iteration, including enough command calls for the cursor to return back to 0. N is the number of elements inside the collection..",2.8.0,"[@read, @hash, @slow]",HSCAN key cursor [MATCH pattern] [COUNT count],null
HASH,HMGET,Get the values of all the given hash fields,https://redis.io/commands/hmget/,O(N) where N is the number of fields being requested.,2.0.0,"[@read, @hash, @fast]",HMGET key field [field ...],"[""HSET myhash field1 \""Hello\"""",""HSET myhash field2 \""World\"""",""HMGET myhash field1 field2 nofield""]"
HASH,HMSET,Set multiple hash fields to multiple values,https://redis.io/commands/hmset/,O(N) where N is the number of fields being set.,2.0.0,"[@write, @hash, @fast]",HMSET key field value [field value ...],"[""HMSET myhash field1 \""Hello\"" field2 \""World\"""",""HGET myhash field1"",""HGET myhash field2""]"
HASH,HRANDFIELD,Get one or multiple random fields from a hash,https://redis.io/commands/hrandfield/,O(N) where N is the number of fields returned,6.2.0,"[@read, @hash, @slow]",HRANDFIELD key [count [WITHVALUES]],"[""HMSET coin heads obverse tails reverse edge null"",""HRANDFIELD coin"",""HRANDFIELD coin"",""HRANDFIELD coin -5 WITHVALUES""]"
HASH,HDEL,Delete one or more hash fields,https://redis.io/commands/hdel/,O(N) where N is the number of fields to be removed.,2.0.0,"[@write, @hash, @fast]",HDEL key field [field ...],"[""HSET myhash field1 \""foo\"""",""HDEL myhash field1"",""HDEL myhash field2""]"
HASH,HGETALL,Get all the fields and values in a hash,https://redis.io/commands/hgetall/,O(N) where N is the size of the hash.,2.0.0,"[@read, @hash, @slow]",HGETALL key,"[""HSET myhash field1 \""Hello\"""",""HSET myhash field2 \""World\"""",""HGETALL myhash""]"
HASH,HKEYS,Get all the fields in a hash,https://redis.io/commands/hkeys/,O(N) where N is the size of the hash.,2.0.0,"[@read, @hash, @slow]",HKEYS key,"[""HSET myhash field1 \""Hello\"""",""HSET myhash field2 \""World\"""",""HKEYS myhash""]"
HASH,HVALS,Get all the values in a hash,https://redis.io/commands/hvals/,O(N) where N is the size of the hash.,2.0.0,"[@read, @hash, @slow]",HVALS key,"[""HSET myhash field1 \""Hello\"""",""HSET myhash field2 \""World\"""",""HVALS myhash""]"
HYPERLOGLOG,PFDEBUG,Internal commands for debugging HyperLogLog values,https://redis.io/commands/pfdebug/,N/A,2.8.9,"[@write, @hyperloglog, @admin, @slow, @dangerous]",PFDEBUG subcommand key,null
HYPERLOGLOG,PFSELFTEST,An internal command for testing HyperLogLog values,https://redis.io/commands/pfselftest/,N/A,2.8.9,"[@hyperloglog, @admin, @slow, @dangerous]",PFSELFTEST,null
HYPERLOGLOG,PFADD,Adds the specified elements to the specified HyperLogLog.,https://redis.io/commands/pfadd/,O(1) to add every element.,2.8.9,"[@write, @hyperloglog, @fast]",PFADD key [element [element ...]],"[""PFADD hll a b c d e f g"",""PFCOUNT hll""]"
HYPERLOGLOG,PFCOUNT,Return the approximated cardinality of the set(s) observed by the HyperLogLog at key(s).,https://redis.io/commands/pfcount/,"O(1) with a very small average constant time when called with a single key. O(N) with N being the number of keys, and much bigger constant times, when called with multiple keys.",2.8.9,"[@read, @hyperloglog, @slow]",PFCOUNT key [key ...],"[""PFADD hll foo bar zap"",""PFADD hll zap zap zap"",""PFADD hll foo bar"",""PFCOUNT hll"",""PFADD some-other-hll 1 2 3"",""PFCOUNT hll some-other-hll""]"
HYPERLOGLOG,PFMERGE,Merge N different HyperLogLogs into a single one.,https://redis.io/commands/pfmerge/,"O(N) to merge N HyperLogLogs, but with high constant times.",2.8.9,"[@write, @hyperloglog, @slow]",PFMERGE destkey sourcekey [sourcekey ...],"[""PFADD hll1 foo bar zap a"",""PFADD hll2 a b c foo"",""PFMERGE hll3 hll1 hll2"",""PFCOUNT hll3""]"
JSON,JSON.DEBUG,Debugging container command,https://redis.io/commands/json.debug/,N/A,Redis Stack /            JSON 1.0.0,null,JSON.DEBUG,null
JSON,JSON.ARRAPPEND,Append one or more json values into the array at path after the last element in it.,https://redis.io/commands/json.arrappend/,"O(1) when path is evaluated to a single value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.ARRAPPEND key [path] value [value ...],null
JSON,JSON.NUMINCRBY,Increments the numeric value at path by a value,https://redis.io/commands/json.numincrby/,"O(1) when path is evaluated to a single value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.NUMINCRBY key path value,null
JSON,JSON.NUMMULTBY,Multiplies the numeric value at path by a value,https://redis.io/commands/json.nummultby/,"O(1) when path is evaluated to a single value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.NUMMULTBY key path value,null
JSON,JSON.OBJLEN,Returns the number of keys of the object at path,https://redis.io/commands/json.objlen/,"O(1) when path is evaluated to a single value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.OBJLEN key [path],null
JSON,JSON.STRAPPEND,Appends a string to a JSON string value at path,https://redis.io/commands/json.strappend/,"O(1) when path is evaluated to a single value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.STRAPPEND key [path] value,null
JSON,JSON.STRLEN,Returns the length of the JSON String at path in key,https://redis.io/commands/json.strlen/,"O(1) when path is evaluated to a single value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.STRLEN key [path],null
JSON,JSON.TYPE,Returns the type of the JSON value at path,https://redis.io/commands/json.type/,"O(1) when path is evaluated to a single value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.TYPE key [path],null
JSON,JSON.TOGGLE,Toggles a boolean value,https://redis.io/commands/json.toggle/,"O(1) when path is evaluated to a single value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 2.0.0,null,JSON.TOGGLE key path,null
JSON,JSON.ARRLEN,Returns the length of the array at path,https://redis.io/commands/json.arrlen/,"O(1) where path is evaluated to a single value, O(N) where path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.ARRLEN key [path],null
JSON,JSON.MGET,Returns the values at a path from one or more keys,https://redis.io/commands/json.mget/,"O(M*N) when path is evaluated to a single value where M is the number of keys and N is the size of the value, O(N1+N2+...+Nm) when path is evaluated to multiple values where m is the number of keys and Ni is the size of the i-th key",Redis Stack /            JSON 1.0.0,null,JSON.MGET key [key ...] path,null
JSON,JSON.SET,Sets or updates the JSON value at a path,https://redis.io/commands/json.set/,"O(M+N) when path is evaluated to a single value where M is the size of the original value (if it exists) and N is the size of the new value, O(M+N) when path is evaluated to multiple values where M is the size of the key and N is the size of the new value",Redis Stack /            JSON 1.0.0,null,JSON.SET key path value [NX | XX],null
JSON,JSON.ARRPOP,Removes and returns the element at the specified index in the array at path,https://redis.io/commands/json.arrpop/,"O(N) when path is evaluated to a single value where N is the size of the array and the specified index is not the last element, O(1) when path is evaluated to a single value and the specified index is the last element, or O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.ARRPOP key [path [index]],null
JSON,JSON.ARRINDEX,Returns the index of the first occurrence of a JSON scalar value in the array at path,https://redis.io/commands/json.arrindex/,"O(N) when path is evaluated to a single value where N is the size of the array, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.ARRINDEX key path value [start [stop]],null
JSON,JSON.ARRINSERT,Inserts the JSON scalar(s) value at the specified index in the array at path,https://redis.io/commands/json.arrinsert/,"O(N) when path is evaluated to a single value where N is the size of the array, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.ARRINSERT key path index value [value ...],null
JSON,JSON.ARRTRIM,Trims the array at path to contain only the specified inclusive range of indices from start to stop,https://redis.io/commands/json.arrtrim/,"O(N) when path is evaluated to a single value where N is the size of the array, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.ARRTRIM key path start stop,null
JSON,JSON.DEL,Deletes a value,https://redis.io/commands/json.del/,"O(N) when path is evaluated to a single value where N is the size of the deleted value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.DEL key [path],null
JSON,JSON.FORGET,Deletes a value,https://redis.io/commands/json.forget/,"O(N) when path is evaluated to a single value where N is the size of the deleted value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.FORGET key [path],null
JSON,JSON.GET,Gets the value at one or more paths in JSON serialized form,https://redis.io/commands/json.get/,"O(N) when path is evaluated to a single value where N is the size of the value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,"JSON.GET key [INDENT indent] [NEWLINE newline] [SPACE space] [paths
  [paths ...]]",null
JSON,JSON.CLEAR,Clears all values from an array or an object and sets numeric values to `0`,https://redis.io/commands/json.clear/,"O(N) when path is evaluated to a single value where N is the size of the values, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 2.0.0,null,JSON.CLEAR key [path],null
JSON,JSON.OBJKEYS,Returns the JSON keys of the object at path,https://redis.io/commands/json.objkeys/,"O(N) when path is evaluated to a single value, where N is the number of keys in the object, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.OBJKEYS key [path],null
JSON,JSON.DEBUG MEMORY,Reports the size in bytes of a key,https://redis.io/commands/json.debug-memory/,"O(N) when path is evaluated to a single value, where N is the size of the value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.DEBUG MEMORY key [path],null
JSON,JSON.RESP,Returns the JSON value at path in Redis Serialization Protocol (RESP),https://redis.io/commands/json.resp/,"O(N) when path is evaluated to a single value, where N is the size of the value, O(N) when path is evaluated to multiple values, where N is the size of the key",Redis Stack /            JSON 1.0.0,null,JSON.RESP key [path],null
LIST,LLEN,Get the length of a list,https://redis.io/commands/llen/,O(1),1.0.0,"[@read, @list, @fast]",LLEN key,"[""LPUSH mylist \""World\"""",""LPUSH mylist \""Hello\"""",""LLEN mylist""]"
LIST,RPOPLPUSH,"Remove the last element in a list, prepend it to another list and return it",https://redis.io/commands/rpoplpush/,O(1),1.2.0,"[@write, @list, @slow]",RPOPLPUSH source destination,"[""RPUSH mylist \""one\"""",""RPUSH mylist \""two\"""",""RPUSH mylist \""three\"""",""RPOPLPUSH mylist myotherlist"",""LRANGE mylist 0 -1"",""LRANGE myotherlist 0 -1""]"
LIST,BRPOPLPUSH,"Pop an element from a list, push it to another list and return it; or block until one is available",https://redis.io/commands/brpoplpush/,O(1),2.2.0,"[@write, @list, @slow, @blocking]",BRPOPLPUSH source destination timeout,null
LIST,BLMOVE,"Pop an element from a list, push it to another list and return it; or block until one is available",https://redis.io/commands/blmove/,O(1),6.2.0,"[@write, @list, @slow, @blocking]",BLMOVE source destination <LEFT | RIGHT> <LEFT | RIGHT> timeout,null
LIST,LMOVE,"Pop an element from a list, push it to another list and return it",https://redis.io/commands/lmove/,O(1),6.2.0,"[@write, @list, @slow]",LMOVE source destination <LEFT | RIGHT> <LEFT | RIGHT>,"[""RPUSH mylist \""one\"""",""RPUSH mylist \""two\"""",""RPUSH mylist \""three\"""",""LMOVE mylist myotherlist RIGHT LEFT"",""LMOVE mylist myotherlist LEFT RIGHT"",""LRANGE mylist 0 -1"",""LRANGE myotherlist 0 -1""]"
LIST,LPUSH,Prepend one or multiple elements to a list,https://redis.io/commands/lpush/,"O(1) for each element added, so O(N) to add N elements when the command is called with multiple arguments.",1.0.0,"[@write, @list, @fast]",LPUSH key element [element ...],"[""LPUSH mylist \""world\"""",""LPUSH mylist \""hello\"""",""LRANGE mylist 0 -1""]"
LIST,RPUSH,Append one or multiple elements to a list,https://redis.io/commands/rpush/,"O(1) for each element added, so O(N) to add N elements when the command is called with multiple arguments.",1.0.0,"[@write, @list, @fast]",RPUSH key element [element ...],"[""RPUSH mylist \""hello\"""",""RPUSH mylist \""world\"""",""LRANGE mylist 0 -1""]"
LIST,LPUSHX,"Prepend an element to a list, only if the list exists",https://redis.io/commands/lpushx/,"O(1) for each element added, so O(N) to add N elements when the command is called with multiple arguments.",2.2.0,"[@write, @list, @fast]",LPUSHX key element [element ...],"[""LPUSH mylist \""World\"""",""LPUSHX mylist \""Hello\"""",""LPUSHX myotherlist \""Hello\"""",""LRANGE mylist 0 -1"",""LRANGE myotherlist 0 -1""]"
LIST,RPUSHX,"Append an element to a list, only if the list exists",https://redis.io/commands/rpushx/,"O(1) for each element added, so O(N) to add N elements when the command is called with multiple arguments.",2.2.0,"[@write, @list, @fast]",RPUSHX key element [element ...],"[""RPUSH mylist \""Hello\"""",""RPUSHX mylist \""World\"""",""RPUSHX myotherlist \""World\"""",""LRANGE mylist 0 -1"",""LRANGE myotherlist 0 -1""]"
LIST,LSET,Set the value of an element in a list by its index,https://redis.io/commands/lset/,O(N) where N is the length of the list. Setting either the first or the last element of the list is O(1).,1.0.0,"[@write, @list, @slow]",LSET key index element,"[""RPUSH mylist \""one\"""",""RPUSH mylist \""two\"""",""RPUSH mylist \""three\"""",""LSET mylist 0 \""four\"""",""LSET mylist -2 \""five\"""",""LRANGE mylist 0 -1""]"
LIST,LPOS,Return the index of matching elements on a list,https://redis.io/commands/lpos/,"O(N) where N is the number of elements in the list, for the average case. When searching for elements near the head or the tail of the list, or when the MAXLEN option is provided, the command may run in constant time.",6.0.6,"[@read, @list, @slow]",LPOS key element [RANK rank] [COUNT num-matches] [MAXLEN len],"[""RPUSH mylist a b c d 1 2 3 4 3 3 3"",""LPOS mylist 3"",""LPOS mylist 3 COUNT 0 RANK 2""]"
LIST,LPOP,Remove and get the first elements in a list,https://redis.io/commands/lpop/,O(N) where N is the number of elements returned,1.0.0,"[@write, @list, @fast]",LPOP key [count],"[""RPUSH mylist \""one\"" \""two\"" \""three\"" \""four\"" \""five\"""",""LPOP mylist"",""LPOP mylist 2"",""LRANGE mylist 0 -1""]"
LIST,RPOP,Remove and get the last elements in a list,https://redis.io/commands/rpop/,O(N) where N is the number of elements returned,1.0.0,"[@write, @list, @fast]",RPOP key [count],"[""RPUSH mylist \""one\"" \""two\"" \""three\"" \""four\"" \""five\"""",""RPOP mylist"",""RPOP mylist 2"",""LRANGE mylist 0 -1""]"
LIST,LTRIM,Trim a list to the specified range,https://redis.io/commands/ltrim/,O(N) where N is the number of elements to be removed by the operation.,1.0.0,"[@write, @list, @slow]",LTRIM key start stop,"[""RPUSH mylist \""one\"""",""RPUSH mylist \""two\"""",""RPUSH mylist \""three\"""",""LTRIM mylist 1 -1"",""LRANGE mylist 0 -1""]"
LIST,LINSERT,Insert an element before or after another element in a list,https://redis.io/commands/linsert/,O(N) where N is the number of elements to traverse before seeing the value pivot. This means that inserting somewhere on the left end on the list (head) can be considered O(1) and inserting somewhere on the right end (tail) is O(N).,2.2.0,"[@write, @list, @slow]",LINSERT key <BEFORE | AFTER> pivot element,"[""RPUSH mylist \""Hello\"""",""RPUSH mylist \""World\"""",""LINSERT mylist BEFORE \""World\"" \""There\"""",""LRANGE mylist 0 -1""]"
LIST,LINDEX,Get an element from a list by its index,https://redis.io/commands/lindex/,O(N) where N is the number of elements to traverse to get to the element at index. This makes asking for the first or the last element of the list O(1).,1.0.0,"[@read, @list, @slow]",LINDEX key index,"[""LPUSH mylist \""World\"""",""LPUSH mylist \""Hello\"""",""LINDEX mylist 0"",""LINDEX mylist -1"",""LINDEX mylist 3""]"
LIST,BLPOP,"Remove and get the first element in a list, or block until one is available",https://redis.io/commands/blpop/,O(N) where N is the number of provided keys.,2.0.0,"[@write, @list, @slow, @blocking]",BLPOP key [key ...] timeout,null
LIST,BRPOP,"Remove and get the last element in a list, or block until one is available",https://redis.io/commands/brpop/,O(N) where N is the number of provided keys.,2.0.0,"[@write, @list, @slow, @blocking]",BRPOP key [key ...] timeout,null
LIST,LREM,Remove elements from a list,https://redis.io/commands/lrem/,O(N+M) where N is the length of the list and M is the number of elements removed.,1.0.0,"[@write, @list, @slow]",LREM key count element,"[""RPUSH mylist \""hello\"""",""RPUSH mylist \""hello\"""",""RPUSH mylist \""foo\"""",""RPUSH mylist \""hello\"""",""LREM mylist -2 \""hello\"""",""LRANGE mylist 0 -1""]"
LIST,BLMPOP,"Pop elements from a list, or block until one is available",https://redis.io/commands/blmpop/,O(N+M) where N is the number of provided keys and M is the number of elements returned.,7.0.0,"[@write, @list, @slow, @blocking]",BLMPOP timeout numkeys key [key ...] <LEFT | RIGHT> [COUNT count],null
